id,name,family,price
72496,WhiteSmoke Sweatshirt,Sweatshirt,33.64
72497,PapayaWhip Sweatshirt,Sweatshirt,29.96
72498,Linen Sweatshirt,Sweatshirt,99.38
72499,SaddleBrown Sweatshirt,Sweatshirt,99.06
72500,Silver Sweatshirt,Sweatshirt,66.36
72501,HotPink Shirt,Shirt,37.8
72502,LightYellow Shirt,Shirt,68.34
72503,LightBlue Sweatshirt,Sweatshirt,64.53
72504,Sienna Shirt,Shirt,80.69
72505,DarkCyan Jacket,Jacket,62.2
72506,DimGray Sweatshirt,Sweatshirt,24.73
72507,Tan Jacket,Jacket,71.83
72508,PapayaWhip Sweatshirt,Sweatshirt,29.54
72509,WhiteSmoke Jacket,Jacket,62.96
72510,IndianRed Jacket,Jacket,62.27
72511,Olive Sweatshirt,Sweatshirt,33.4
72512,MediumSlateBlue Sweatshirt,Sweatshirt,79.15
72513,CornflowerBlue Jacket,Jacket,67.2
72514,DarkSalmon Sweatshirt,Sweatshirt,37.7
72515,Cornsilk Jacket,Jacket,66.28
72516,SlateGray Sweatshirt,Sweatshirt,67.03
72517,LimeGreen Shirt,Shirt,69.98
72518,Lavender Jacket,Jacket,97.55
72519,MediumTurquoise Shirt,Shirt,98.9
72520,BlanchedAlmond Sweatshirt,Sweatshirt,66.98
72521,LawnGreen Sweatshirt,Sweatshirt,71.08
72522,PowderBlue Sweatshirt,Sweatshirt,64.19
72523,DarkRed Jacket,Jacket,80.56
72524,LightCyan Sweatshirt,Sweatshirt,38.48
72525,LightSteelBlue Shirt,Shirt,58.9
72526,Blue Shirt,Shirt,89.83
72527,MediumSeaGreen Sweatshirt,Sweatshirt,96.14
72528,DarkOliveGreen Sweatshirt,Sweatshirt,26.41
72529,SlateGray Jacket,Jacket,92.68
72530,DarkCyan Jacket,Jacket,46.3
72531,Ivory Shirt,Shirt,58.77
72532,LimeGreen Sweatshirt,Sweatshirt,97.82
72533,Olive Shirt,Shirt,33.93
72534,LightGoldenRodYellow Sweatshirt,Sweatshirt,85.22
72535,Moccasin Sweatshirt,Sweatshirt,53.5
72536,WhiteSmoke Shirt,Shirt,26.64
72537,Black Shirt,Shirt,71.25
72538,IndianRed Shirt,Shirt,40.88
72539,MediumBlue Jacket,Jacket,59.33
72540,Red Shirt,Shirt,69.82
72541,SeaShell Sweatshirt,Sweatshirt,22.52
72542,DarkOrchid Shirt,Shirt,86.73
72543,Lavender Sweatshirt,Sweatshirt,78.29
72544,DarkKhaki Sweatshirt,Sweatshirt,44.33
72545,DarkBlue Jacket,Jacket,87.11
72546,DarkOrange Shirt,Shirt,39.62
72547,Navy Sweatshirt,Sweatshirt,49.66
72548,Linen Jacket,Jacket,86.18
72549,Salmon Sweatshirt,Sweatshirt,89.95
72550,Aquamarine Sweatshirt,Sweatshirt,66.01
72551,Bisque Sweatshirt,Sweatshirt,87.11
72552,Red Sweatshirt,Sweatshirt,53.58
72553,MistyRose Shirt,Shirt,44.39
72554,AliceBlue Sweatshirt,Sweatshirt,85.9
72555,MediumTurquoise Sweatshirt,Sweatshirt,68.4
72556,OldLace Shirt,Shirt,90.89
72557,SaddleBrown Shirt,Shirt,31.74
72558,Crimson Jacket,Jacket,72.18
72559,Gold Shirt,Shirt,51.96
72560,MediumOrchid Jacket,Jacket,85.32
72561,AntiqueWhite Shirt,Shirt,41.47
72562,Ivory Sweatshirt,Sweatshirt,44.24
72563,Fuchsia Sweatshirt,Sweatshirt,52.67
72564,Brown Jacket,Jacket,75.04
72565,DarkOrange Sweatshirt,Sweatshirt,61.62
72566,Linen Sweatshirt,Sweatshirt,74.37
72567,PapayaWhip Shirt,Shirt,20.6
72568,LightGray Shirt,Shirt,39.38
72569,DarkTurquoise Shirt,Shirt,39.93
72570,LightSkyBlue Shirt,Shirt,58.25
72571,MistyRose Sweatshirt,Sweatshirt,69.28
72572,MediumSeaGreen Shirt,Shirt,78.55
72573,DeepSkyBlue Sweatshirt,Sweatshirt,99.16
72574,DimGray Sweatshirt,Sweatshirt,41.88
72575,LemonChiffon Shirt,Shirt,59.72
72576,Brown Jacket,Jacket,99.08
72577,DarkSlateGray Sweatshirt,Sweatshirt,64.54
72578,Cornsilk Shirt,Shirt,72.63
72579,Bisque Shirt,Shirt,88.76
72580,SkyBlue Shirt,Shirt,64.26
72581,CadetBlue Shirt,Shirt,25.5
72582,MintCream Shirt,Shirt,40.49
72583,DeepSkyBlue Sweatshirt,Sweatshirt,95.71
72584,LightGoldenRodYellow Sweatshirt,Sweatshirt,83.02
72585,OliveDrab Shirt,Shirt,42.83
72586,DeepPink Shirt,Shirt,35.64
72587,LightGoldenRodYellow Jacket,Jacket,34.69
72588,LightSeaGreen Shirt,Shirt,31.79
72589,Ivory Shirt,Shirt,43.11
72590,DarkRed Shirt,Shirt,53.53
72591,Indigo Sweatshirt,Sweatshirt,22.87
72592,Olive Sweatshirt,Sweatshirt,60.48
72593,MintCream Shirt,Shirt,75.81
72594,GhostWhite Sweatshirt,Sweatshirt,45.86
72595,SaddleBrown Jacket,Jacket,96.36
72596,Wheat Sweatshirt,Sweatshirt,21.26
72597,DarkCyan Jacket,Jacket,65.28
72598,DarkOrange Shirt,Shirt,56.87
72599,Red Shirt,Shirt,70.04
72600,Ivory Sweatshirt,Sweatshirt,21.57
72601,Magenta Sweatshirt,Sweatshirt,65.1
72602,MediumBlue Shirt,Shirt,61.92
72603,LightGreen Jacket,Jacket,83.77
72604,Cornsilk Jacket,Jacket,95.32
72605,SteelBlue Jacket,Jacket,33.47
72606,MediumSeaGreen Sweatshirt,Sweatshirt,30.17
72607,Red Sweatshirt,Sweatshirt,64.36
72608,AntiqueWhite Sweatshirt,Sweatshirt,97.45
72609,DodgerBlue Jacket,Jacket,87.34
72610,Indigo Shirt,Shirt,84.0
72611,LightYellow Shirt,Shirt,83.18
72612,PaleVioletRed Sweatshirt,Sweatshirt,28.7
72613,Coral Shirt,Shirt,32.92
72614,Gold Jacket,Jacket,71.81
72615,Sienna Sweatshirt,Sweatshirt,42.99
72616,Green Shirt,Shirt,48.57
72617,Pink Sweatshirt,Sweatshirt,30.62
72618,DeepSkyBlue Sweatshirt,Sweatshirt,34.89
72619,SlateBlue Sweatshirt,Sweatshirt,54.18
72620,BlueViolet Shirt,Shirt,28.17
72621,AliceBlue Sweatshirt,Sweatshirt,27.84
72622,DarkRed Sweatshirt,Sweatshirt,78.9
72623,Linen Sweatshirt,Sweatshirt,97.62
72624,Violet Shirt,Shirt,53.55
72625,CadetBlue Jacket,Jacket,34.88
72626,Moccasin Sweatshirt,Sweatshirt,63.85
72627,Bisque Sweatshirt,Sweatshirt,42.13
72628,Fuchsia Shirt,Shirt,83.39
72629,Navy Shirt,Shirt,99.88
72630,LightGreen Sweatshirt,Sweatshirt,97.95
72631,LightSlateGray Sweatshirt,Sweatshirt,43.92
72632,SlateGray Sweatshirt,Sweatshirt,99.09
72633,DarkCyan Shirt,Shirt,68.85
72634,LightSkyBlue Sweatshirt,Sweatshirt,93.86
72635,GoldenRod Sweatshirt,Sweatshirt,83.17
72636,MediumSpringGreen Shirt,Shirt,85.83
72637,LightCoral Sweatshirt,Sweatshirt,96.2
72638,Cyan Shirt,Shirt,77.79
72639,LightSkyBlue Sweatshirt,Sweatshirt,35.85
72640,Chartreuse Shirt,Shirt,88.47
72641,Teal Sweatshirt,Sweatshirt,60.45
72642,BurlyWood Sweatshirt,Sweatshirt,89.38
72643,Ivory Shirt,Shirt,52.96
72644,Blue Shirt,Shirt,49.27
72645,Turquoise Sweatshirt,Sweatshirt,27.94
72646,LightBlue Shirt,Shirt,64.41
72647,DarkViolet Shirt,Shirt,83.6
72648,DarkGray Shirt,Shirt,67.08
72649,LavenderBlush Shirt,Shirt,69.99
72650,SteelBlue Shirt,Shirt,31.07
72651,BurlyWood Sweatshirt,Sweatshirt,90.94
72652,SkyBlue Shirt,Shirt,99.47
72653,Ivory Sweatshirt,Sweatshirt,26.28
72654,Coral Shirt,Shirt,78.06
72655,SeaShell Shirt,Shirt,95.4
72656,Gold Sweatshirt,Sweatshirt,76.63
72657,SaddleBrown Jacket,Jacket,75.6
72658,DarkSlateGray Shirt,Shirt,22.15
72659,LightGray Sweatshirt,Sweatshirt,43.59
72660,Silver Shirt,Shirt,30.0
72661,Khaki Sweatshirt,Sweatshirt,22.94
72662,SkyBlue Sweatshirt,Sweatshirt,33.79
72663,Azure Jacket,Jacket,89.43
72664,AntiqueWhite Sweatshirt,Sweatshirt,37.27
72665,Teal Shirt,Shirt,96.37
72666,Aqua Shirt,Shirt,38.83
72667,DarkGoldenRod Shirt,Shirt,65.47
72668,SlateGray Sweatshirt,Sweatshirt,25.47
72669,PaleTurquoise Jacket,Jacket,62.76
72670,ForestGreen Sweatshirt,Sweatshirt,67.55
72671,IndianRed Shirt,Shirt,95.09
72672,SkyBlue Sweatshirt,Sweatshirt,57.35
72673,OrangeRed Shirt,Shirt,70.46
72674,RoyalBlue Shirt,Shirt,88.2
72675,Aqua Sweatshirt,Sweatshirt,25.25
72676,MediumOrchid Sweatshirt,Sweatshirt,81.61
72677,Olive Jacket,Jacket,81.63
72678,DarkKhaki Shirt,Shirt,30.15
72679,SeaShell Sweatshirt,Sweatshirt,42.3
72680,FireBrick Sweatshirt,Sweatshirt,45.56
72681,LightPink Sweatshirt,Sweatshirt,92.28
72682,ForestGreen Shirt,Shirt,80.87
72683,Green Jacket,Jacket,28.38
72684,Moccasin Sweatshirt,Sweatshirt,68.42
72685,Gainsboro Shirt,Shirt,91.49
72686,Crimson Sweatshirt,Sweatshirt,62.12
72687,LightGreen Sweatshirt,Sweatshirt,33.07
72688,Linen Shirt,Shirt,24.08
72689,LightGray Shirt,Shirt,75.57
72690,DarkCyan Sweatshirt,Sweatshirt,71.76
72691,DarkGoldenRod Sweatshirt,Sweatshirt,80.34
72692,LightCoral Jacket,Jacket,42.38
72693,LightSteelBlue Sweatshirt,Sweatshirt,53.37
72694,DimGray Sweatshirt,Sweatshirt,81.06
72695,Orchid Shirt,Shirt,27.28
72696,Navy Shirt,Shirt,96.03
72697,CadetBlue Shirt,Shirt,80.03
72698,Lime Sweatshirt,Sweatshirt,67.73
72699,MediumSpringGreen Shirt,Shirt,68.6
72700,White Sweatshirt,Sweatshirt,93.47
72701,SlateGray Sweatshirt,Sweatshirt,44.68
72702,Khaki Sweatshirt,Sweatshirt,71.49
72703,PapayaWhip Sweatshirt,Sweatshirt,47.59
72704,MediumVioletRed Sweatshirt,Sweatshirt,94.91
72705,Aqua Shirt,Shirt,25.25
72706,DeepSkyBlue Sweatshirt,Sweatshirt,20.54
72707,Khaki Sweatshirt,Sweatshirt,31.62
72708,AliceBlue Sweatshirt,Sweatshirt,99.24
72709,Gainsboro Jacket,Jacket,66.49
72710,Brown Sweatshirt,Sweatshirt,90.88
72711,DarkOrchid Jacket,Jacket,57.28
72712,MediumSlateBlue Shirt,Shirt,41.79
72713,RoyalBlue Shirt,Shirt,38.99
72714,MidnightBlue Sweatshirt,Sweatshirt,58.81
72715,MediumSeaGreen Sweatshirt,Sweatshirt,82.96
72716,Coral Shirt,Shirt,63.29
72717,DarkOrange Shirt,Shirt,95.87
72718,MediumSpringGreen Sweatshirt,Sweatshirt,45.04
72719,AntiqueWhite Sweatshirt,Sweatshirt,65.48
72720,MediumAquaMarine Shirt,Shirt,68.77
72721,RosyBrown Sweatshirt,Sweatshirt,23.23
72722,MediumPurple Shirt,Shirt,59.34
72723,DarkGoldenRod Shirt,Shirt,95.6
72724,Snow Sweatshirt,Sweatshirt,97.37
72725,YellowGreen Shirt,Shirt,50.32
72726,ForestGreen Sweatshirt,Sweatshirt,34.96
72727,Lime Shirt,Shirt,29.2
72728,MediumVioletRed Jacket,Jacket,90.27
72729,FireBrick Sweatshirt,Sweatshirt,56.46
72730,CadetBlue Sweatshirt,Sweatshirt,42.52
72731,DarkOrange Sweatshirt,Sweatshirt,99.44
72732,DarkViolet Shirt,Shirt,55.41
72733,Violet Sweatshirt,Sweatshirt,91.91
72734,OrangeRed Shirt,Shirt,51.48
72735,PapayaWhip Jacket,Jacket,94.13
72736,Plum Shirt,Shirt,70.31
72737,PaleGreen Sweatshirt,Sweatshirt,84.57
72738,Wheat Sweatshirt,Sweatshirt,27.19
72739,SpringGreen Sweatshirt,Sweatshirt,52.92
72740,Cornsilk Sweatshirt,Sweatshirt,84.14
72741,Turquoise Shirt,Shirt,45.45
72742,Salmon Shirt,Shirt,81.18
72743,GreenYellow Shirt,Shirt,43.29
72744,Black Jacket,Jacket,98.53
72745,LightYellow Sweatshirt,Sweatshirt,98.03
72746,BlueViolet Sweatshirt,Sweatshirt,23.9
72747,FloralWhite Sweatshirt,Sweatshirt,26.11
72748,SteelBlue Sweatshirt,Sweatshirt,98.39
72749,Silver Sweatshirt,Sweatshirt,64.78
72750,DarkGreen Shirt,Shirt,26.42
72751,Maroon Sweatshirt,Sweatshirt,31.75
72752,PaleTurquoise Sweatshirt,Sweatshirt,62.17
72753,MediumBlue Shirt,Shirt,24.64
72754,Maroon Shirt,Shirt,69.9
72755,Coral Sweatshirt,Sweatshirt,93.61
72756,Azure Sweatshirt,Sweatshirt,44.66
72757,MidnightBlue Sweatshirt,Sweatshirt,36.55
72758,DarkCyan Sweatshirt,Sweatshirt,66.63
72759,AntiqueWhite Jacket,Jacket,67.01
72760,Silver Sweatshirt,Sweatshirt,25.83
72761,OldLace Sweatshirt,Sweatshirt,30.23
72762,CadetBlue Jacket,Jacket,38.08
72763,DarkSalmon Sweatshirt,Sweatshirt,56.48
72764,MediumOrchid Shirt,Shirt,59.37
72765,NavajoWhite Shirt,Shirt,31.31
72766,DeepPink Jacket,Jacket,97.21
72767,DarkSlateGray Jacket,Jacket,33.24
72768,LawnGreen Jacket,Jacket,91.45
72769,White Sweatshirt,Sweatshirt,93.62
72770,DarkOrange Sweatshirt,Sweatshirt,84.54
72771,CornflowerBlue Shirt,Shirt,92.73
72772,Silver Sweatshirt,Sweatshirt,86.56
72773,LightSkyBlue Sweatshirt,Sweatshirt,41.93
72774,Cyan Sweatshirt,Sweatshirt,82.85
72775,SteelBlue Sweatshirt,Sweatshirt,77.72
72776,GoldenRod Jacket,Jacket,75.91
72777,YellowGreen Sweatshirt,Sweatshirt,53.48
72778,MediumSlateBlue Shirt,Shirt,41.51
72779,LawnGreen Sweatshirt,Sweatshirt,39.16
72780,MediumTurquoise Shirt,Shirt,50.41
72781,White Jacket,Jacket,85.9
72782,DarkOrange Sweatshirt,Sweatshirt,73.16
72783,LightYellow Sweatshirt,Sweatshirt,21.57
72784,Orchid Sweatshirt,Sweatshirt,85.73
72785,PeachPuff Sweatshirt,Sweatshirt,78.28
72786,LimeGreen Sweatshirt,Sweatshirt,44.91
72787,DarkMagenta Shirt,Shirt,37.54
72788,SlateGray Shirt,Shirt,77.58
72789,DarkOliveGreen Sweatshirt,Sweatshirt,21.16
72790,Indigo Sweatshirt,Sweatshirt,24.41
72791,Orange Sweatshirt,Sweatshirt,52.43
72792,Brown Jacket,Jacket,24.29
72793,IndianRed Shirt,Shirt,38.45
72794,MidnightBlue Sweatshirt,Sweatshirt,37.63
72795,SeaGreen Shirt,Shirt,20.05
72796,DarkGray Shirt,Shirt,76.46
72797,Navy Sweatshirt,Sweatshirt,21.43
72798,Peru Sweatshirt,Sweatshirt,93.59
72799,SaddleBrown Sweatshirt,Sweatshirt,73.68
72800,MediumBlue Jacket,Jacket,96.93
72801,BlueViolet Shirt,Shirt,95.78
72802,SteelBlue Shirt,Shirt,50.57
72803,Khaki Jacket,Jacket,70.06
72804,LightSteelBlue Sweatshirt,Sweatshirt,85.5
72805,SandyBrown Shirt,Shirt,57.32
72806,LightBlue Sweatshirt,Sweatshirt,89.43
72807,HotPink Shirt,Shirt,35.51
72808,SlateGray Jacket,Jacket,23.85
72809,DarkGoldenRod Sweatshirt,Sweatshirt,43.56
72810,Moccasin Sweatshirt,Sweatshirt,91.35
72811,Silver Shirt,Shirt,45.08
72812,MidnightBlue Sweatshirt,Sweatshirt,32.86
72813,Olive Sweatshirt,Sweatshirt,84.34
72814,Purple Sweatshirt,Sweatshirt,21.94
72815,Moccasin Shirt,Shirt,56.12
72816,Coral Sweatshirt,Sweatshirt,28.97
72817,LightBlue Jacket,Jacket,64.17
72818,Cyan Sweatshirt,Sweatshirt,66.13
72819,MediumPurple Sweatshirt,Sweatshirt,20.4
72820,OldLace Jacket,Jacket,39.05
72821,Violet Sweatshirt,Sweatshirt,32.04
72822,DarkRed Shirt,Shirt,65.95
72823,CornflowerBlue Sweatshirt,Sweatshirt,95.55
72824,PaleVioletRed Sweatshirt,Sweatshirt,81.45
72825,DarkTurquoise Sweatshirt,Sweatshirt,77.59
72826,PaleTurquoise Sweatshirt,Sweatshirt,33.67
72827,LavenderBlush Sweatshirt,Sweatshirt,25.47
72828,Blue Sweatshirt,Sweatshirt,53.46
72829,MistyRose Jacket,Jacket,47.46
72830,Teal Sweatshirt,Sweatshirt,25.63
72831,ForestGreen Sweatshirt,Sweatshirt,67.7
72832,DarkCyan Sweatshirt,Sweatshirt,86.0
72833,MediumSlateBlue Jacket,Jacket,50.96
72834,MediumOrchid Sweatshirt,Sweatshirt,96.85
72835,OliveDrab Sweatshirt,Sweatshirt,69.2
72836,GreenYellow Sweatshirt,Sweatshirt,85.0
72837,DarkGreen Shirt,Shirt,70.56
72838,Indigo Shirt,Shirt,50.4
72839,Pink Jacket,Jacket,43.34
72840,MediumOrchid Sweatshirt,Sweatshirt,70.24
72841,MediumAquaMarine Sweatshirt,Sweatshirt,21.96
72842,Black Sweatshirt,Sweatshirt,61.46
72843,Tomato Shirt,Shirt,50.73
72844,Indigo Shirt,Shirt,70.18
72845,Salmon Sweatshirt,Sweatshirt,82.13
72846,PaleGreen Shirt,Shirt,95.42
72847,Wheat Shirt,Shirt,52.52
72848,AntiqueWhite Shirt,Shirt,51.14
72849,AliceBlue Sweatshirt,Sweatshirt,76.12
72850,DarkBlue Sweatshirt,Sweatshirt,53.48
72851,Lime Shirt,Shirt,49.98
72852,Thistle Sweatshirt,Sweatshirt,29.63
72853,Moccasin Sweatshirt,Sweatshirt,45.98
72854,DarkKhaki Jacket,Jacket,68.15
72855,LightSlateGray Jacket,Jacket,96.89
72856,MediumPurple Shirt,Shirt,59.28
72857,MidnightBlue Sweatshirt,Sweatshirt,72.79
72858,Teal Shirt,Shirt,82.33
72859,YellowGreen Sweatshirt,Sweatshirt,56.82
72860,SteelBlue Jacket,Jacket,76.48
72861,MidnightBlue Sweatshirt,Sweatshirt,50.91
72862,MediumAquaMarine Shirt,Shirt,27.38
72863,SaddleBrown Shirt,Shirt,82.76
72864,SandyBrown Sweatshirt,Sweatshirt,95.28
72865,MintCream Shirt,Shirt,27.91
72866,MistyRose Sweatshirt,Sweatshirt,88.31
72867,MidnightBlue Shirt,Shirt,26.72
72868,Lavender Shirt,Shirt,58.34
72869,SeaShell Sweatshirt,Sweatshirt,82.13
72870,PapayaWhip Shirt,Shirt,61.24
72871,MistyRose Jacket,Jacket,57.6
72872,Magenta Shirt,Shirt,83.75
72873,DarkSeaGreen Jacket,Jacket,46.68
72874,Green Sweatshirt,Sweatshirt,48.39
72875,Moccasin Sweatshirt,Sweatshirt,23.52
72876,Green Sweatshirt,Sweatshirt,40.28
72877,PeachPuff Sweatshirt,Sweatshirt,39.61
72878,OrangeRed Jacket,Jacket,43.65
72879,LightGray Sweatshirt,Sweatshirt,67.83
72880,Snow Shirt,Shirt,96.66
72881,Peru Shirt,Shirt,20.73
72882,Brown Shirt,Shirt,34.63
72883,PaleGreen Shirt,Shirt,28.41
72884,AliceBlue Shirt,Shirt,49.88
72885,Ivory Shirt,Shirt,25.72
72886,Tomato Shirt,Shirt,75.79
72887,PaleGreen Shirt,Shirt,49.65
72888,Turquoise Shirt,Shirt,40.64
72889,LightPink Shirt,Shirt,20.43
72890,WhiteSmoke Sweatshirt,Sweatshirt,37.84
72891,PapayaWhip Sweatshirt,Sweatshirt,75.97
72892,CornflowerBlue Sweatshirt,Sweatshirt,81.74
72893,LightPink Sweatshirt,Sweatshirt,49.03
72894,DarkBlue Shirt,Shirt,45.07
72895,HotPink Sweatshirt,Sweatshirt,34.6
72896,Teal Sweatshirt,Sweatshirt,25.3
72897,Blue Sweatshirt,Sweatshirt,31.68
72898,CadetBlue Sweatshirt,Sweatshirt,43.09
72899,Turquoise Sweatshirt,Sweatshirt,86.17
72900,Crimson Shirt,Shirt,35.57
72901,PowderBlue Sweatshirt,Sweatshirt,34.04
72902,SaddleBrown Sweatshirt,Sweatshirt,36.61
72903,LemonChiffon Shirt,Shirt,64.63
72904,FireBrick Sweatshirt,Sweatshirt,61.41
72905,Bisque Sweatshirt,Sweatshirt,26.29
72906,MediumSlateBlue Shirt,Shirt,55.28
72907,Aquamarine Sweatshirt,Sweatshirt,45.18
72908,Gainsboro Sweatshirt,Sweatshirt,42.97
72909,MediumOrchid Sweatshirt,Sweatshirt,95.66
72910,Linen Sweatshirt,Sweatshirt,93.24
72911,DarkOliveGreen Shirt,Shirt,44.1
72912,Red Sweatshirt,Sweatshirt,46.03
72913,Chartreuse Jacket,Jacket,66.66
72914,Maroon Sweatshirt,Sweatshirt,97.97
72915,SteelBlue Sweatshirt,Sweatshirt,67.32
72916,OliveDrab Sweatshirt,Sweatshirt,36.27
72917,Thistle Shirt,Shirt,41.02
72918,Red Shirt,Shirt,64.2
72919,MediumSpringGreen Jacket,Jacket,65.42
72920,Magenta Shirt,Shirt,79.92
72921,MediumVioletRed Jacket,Jacket,73.05
72922,Cyan Sweatshirt,Sweatshirt,84.34
72923,PapayaWhip Sweatshirt,Sweatshirt,45.42
72924,OldLace Sweatshirt,Sweatshirt,73.06
72925,MediumBlue Sweatshirt,Sweatshirt,56.1
72926,LightSkyBlue Sweatshirt,Sweatshirt,74.88
72927,DimGray Shirt,Shirt,81.84
72928,DarkKhaki Sweatshirt,Sweatshirt,59.28
72929,FloralWhite Sweatshirt,Sweatshirt,49.95
72930,Black Sweatshirt,Sweatshirt,77.26
72931,Pink Sweatshirt,Sweatshirt,79.17
72932,SkyBlue Shirt,Shirt,32.91
72933,HoneyDew Sweatshirt,Sweatshirt,59.8
72934,LimeGreen Sweatshirt,Sweatshirt,59.04
72935,Thistle Shirt,Shirt,32.22
72936,LightBlue Sweatshirt,Sweatshirt,84.69
72937,Lime Sweatshirt,Sweatshirt,99.35
72938,Linen Jacket,Jacket,37.22
72939,Green Sweatshirt,Sweatshirt,80.72
72940,PaleGoldenRod Sweatshirt,Sweatshirt,85.33
72941,AliceBlue Sweatshirt,Sweatshirt,44.34
72942,LightSkyBlue Shirt,Shirt,68.19
72943,Brown Sweatshirt,Sweatshirt,55.62
72944,DarkGoldenRod Sweatshirt,Sweatshirt,38.76
72945,Moccasin Sweatshirt,Sweatshirt,30.29
72946,Moccasin Jacket,Jacket,47.21
72947,Linen Shirt,Shirt,47.49
72948,MidnightBlue Shirt,Shirt,54.03
72949,MediumSeaGreen Sweatshirt,Sweatshirt,74.19
72950,AntiqueWhite Shirt,Shirt,66.92
72951,Tomato Jacket,Jacket,91.36
72952,Wheat Shirt,Shirt,44.64
72953,LightYellow Jacket,Jacket,39.89
72954,BlueViolet Jacket,Jacket,57.89
72955,GreenYellow Shirt,Shirt,80.79
72956,GoldenRod Shirt,Shirt,76.09
72957,MediumTurquoise Sweatshirt,Sweatshirt,41.61
72958,NavajoWhite Sweatshirt,Sweatshirt,63.69
72959,MediumSeaGreen Jacket,Jacket,23.75
72960,Wheat Shirt,Shirt,97.17
72961,Blue Sweatshirt,Sweatshirt,68.17
72962,DarkOrchid Jacket,Jacket,48.66
72963,MediumTurquoise Sweatshirt,Sweatshirt,92.13
72964,Crimson Shirt,Shirt,73.86
72965,LightSalmon Sweatshirt,Sweatshirt,59.39
72966,YellowGreen Shirt,Shirt,26.26
72967,Pink Shirt,Shirt,41.11
72968,Indigo Jacket,Jacket,70.61
72969,AliceBlue Sweatshirt,Sweatshirt,36.28
72970,MediumVioletRed Sweatshirt,Sweatshirt,29.07
72971,Gray Jacket,Jacket,53.66
72972,Red Jacket,Jacket,98.84
72973,MintCream Sweatshirt,Sweatshirt,33.02
72974,AntiqueWhite Jacket,Jacket,76.69
72975,HotPink Sweatshirt,Sweatshirt,91.16
72976,LightYellow Sweatshirt,Sweatshirt,89.22
72977,Violet Shirt,Shirt,78.25
72978,PowderBlue Jacket,Jacket,57.16
72979,Chocolate Sweatshirt,Sweatshirt,42.73
72980,GreenYellow Shirt,Shirt,91.61
72981,RosyBrown Sweatshirt,Sweatshirt,78.46
72982,Azure Shirt,Shirt,76.5
72983,Salmon Shirt,Shirt,97.87
72984,Bisque Shirt,Shirt,91.3
72985,PaleGreen Jacket,Jacket,83.73
72986,Beige Shirt,Shirt,29.79
72987,Thistle Sweatshirt,Sweatshirt,92.56
72988,DeepSkyBlue Sweatshirt,Sweatshirt,75.34
72989,LightBlue Shirt,Shirt,85.79
72990,Lime Jacket,Jacket,21.83
72991,PaleTurquoise Jacket,Jacket,52.54
72992,DarkSlateBlue Shirt,Shirt,86.69
72993,Chartreuse Jacket,Jacket,84.46
72994,Linen Jacket,Jacket,88.04
72995,PapayaWhip Sweatshirt,Sweatshirt,34.35
72996,Orange Sweatshirt,Sweatshirt,78.9
72997,DarkGreen Sweatshirt,Sweatshirt,97.96
72998,PapayaWhip Sweatshirt,Sweatshirt,27.4
72999,Linen Shirt,Shirt,89.9
73000,DodgerBlue Sweatshirt,Sweatshirt,96.52
73001,OrangeRed Sweatshirt,Sweatshirt,26.2
73002,SteelBlue Shirt,Shirt,70.05
73003,MediumSeaGreen Sweatshirt,Sweatshirt,39.69
73004,LightGreen Sweatshirt,Sweatshirt,79.81
73005,DarkViolet Sweatshirt,Sweatshirt,66.34
73006,LightSkyBlue Jacket,Jacket,60.93
73007,CornflowerBlue Shirt,Shirt,29.83
73008,Orange Jacket,Jacket,28.62
73009,YellowGreen Shirt,Shirt,92.19
73010,LightGreen Sweatshirt,Sweatshirt,93.19
73011,DarkSeaGreen Sweatshirt,Sweatshirt,26.04
73012,Moccasin Shirt,Shirt,40.08
73013,Cornsilk Shirt,Shirt,76.82
73014,NavajoWhite Sweatshirt,Sweatshirt,94.4
73015,OldLace Sweatshirt,Sweatshirt,94.12
73016,ForestGreen Sweatshirt,Sweatshirt,78.1
73017,SlateGray Sweatshirt,Sweatshirt,40.26
73018,Ivory Sweatshirt,Sweatshirt,30.76
73019,MediumBlue Jacket,Jacket,54.55
73020,Snow Shirt,Shirt,68.15
73021,Indigo Sweatshirt,Sweatshirt,33.55
73022,CornflowerBlue Shirt,Shirt,20.95
73023,MediumSeaGreen Shirt,Shirt,36.76
73024,Wheat Jacket,Jacket,21.32
73025,DarkBlue Shirt,Shirt,23.18
73026,MediumAquaMarine Sweatshirt,Sweatshirt,29.88
73027,SeaGreen Sweatshirt,Sweatshirt,79.53
73028,Chocolate Jacket,Jacket,89.22
73029,NavajoWhite Jacket,Jacket,57.56
73030,DarkRed Jacket,Jacket,71.89
73031,MediumSlateBlue Sweatshirt,Sweatshirt,33.49
73032,Chocolate Jacket,Jacket,54.03
73033,Plum Jacket,Jacket,95.76
73034,SeaShell Sweatshirt,Sweatshirt,97.88
73035,Moccasin Jacket,Jacket,26.15
73036,MistyRose Jacket,Jacket,65.54
73037,LightSlateGray Sweatshirt,Sweatshirt,83.81
73038,Linen Shirt,Shirt,69.37
73039,LightGreen Shirt,Shirt,49.35
73040,Indigo Shirt,Shirt,33.75
73041,Crimson Sweatshirt,Sweatshirt,94.35
73042,YellowGreen Sweatshirt,Sweatshirt,29.16
73043,Chartreuse Sweatshirt,Sweatshirt,81.5
73044,Red Sweatshirt,Sweatshirt,21.51
